,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,암모니아성질소,질산성질소,인산염인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2017-07-04,다산,26.7,7.3,325.0,6.9,7.6,3.4,1.803,0.033,0.008,0.727,0.015,25.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-05,다산,27.5,7.6,261.0,7.7,8.1,3.4,1.642,0.045,0.009,0.946,0.03,37.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-06,다산,27.5,7.8,250.0,8.2,6.8,3.4,1.689,0.043,0.009,,0.027,40.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-07,다산,27.5,7.8,243.0,8.3,6.3,3.5,1.621,0.029,0.01,0.811,0.01,36.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-08,다산,27.4,7.5,236.0,7.4,7.2,3.1,1.604,0.03,0.01,0.888,0.013,30.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-09,다산,27.8,7.3,230.0,7.0,9.0,3.0,1.704,0.033,0.016,1.038,0.019,21.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-10,다산,27.4,7.2,218.0,7.2,9.7,3.1,2.032,0.041,0.019,1.297,0.025,24.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-11,다산,27.8,7.3,228.0,7.3,11.3,3.7,2.088,0.044,0.022,1.442,0.03,23.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-12,다산,28.4,7.6,222.0,8.2,11.3,4.0,2.256,0.049,0.017,1.527,0.031,31.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-13,다산,29.0,7.9,208.0,8.9,11.7,4.3,2.3,0.047,0.009,1.39,0.029,34.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-14,다산,29.4,8.2,195.0,9.8,11.5,4.2,,0.052,0.013,1.536,0.026,37.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-15,다산,28.4,7.3,189.0,7.6,10.9,3.6,,0.056,0.008,1.617,0.032,26.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-16,다산,28.3,6.9,192.0,6.4,18.8,3.5,,0.073,0.009,1.686,0.052,21.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-17,다산,27.7,6.9,210.0,6.4,16.9,3.0,,,0.008,,,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-18,다산,27.9,7.2,203.0,7.1,14.3,2.9,2.682,0.046,0.008,1.318,0.028,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-19,다산,28.8,7.5,214.0,7.3,12.2,2.9,2.574,0.054,,1.322,0.031,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-20,다산,29.3,8.0,216.0,9.3,11.9,3.1,2.151,0.042,,1.368,0.021,36.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-21,다산,30.0,8.3,220.0,10.1,9.9,3.2,2.052,0.033,0.024,1.173,0.01,37.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-22,다산,31.2,9.0,226.0,11.3,7.7,3.2,1.872,0.032,0.022,1.062,0.006,40.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-23,다산,30.5,8.9,224.0,10.7,7.1,3.0,2.194,0.036,0.023,1.009,0.007,30.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2017-07-24,다산,30.2,8.6,213.0,9.3,8.0,2.9,2.233,0.036,0.024,1.098,0.012,19.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-25,다산,28.3,7.5,190.0,7.3,20.6,3.2,2.866,0.046,0.027,1.256,0.023,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-26,다산,26.8,7.0,183.0,6.9,26.8,3.8,3.229,0.064,0.029,1.525,0.061,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-27,다산,27.0,7.2,178.0,7.3,17.1,3.7,3.084,0.057,,1.656,0.043,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-28,다산,27.6,7.3,182.0,7.6,13.2,3.7,3.23,0.057,,1.751,0.038,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-29,다산,27.3,7.2,210.0,7.2,18.5,3.5,2.938,0.067,0.007,1.775,0.044,16.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-30,다산,26.0,7.0,174.0,7.4,25.2,4.0,,0.089,0.009,1.679,0.07,15.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-31,다산,25.9,7.0,184.0,7.4,21.8,4.1,,0.077,0.01,1.732,0.06,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-01,다산,24.6,6.9,155.0,7.5,46.5,5.3,,0.084,0.023,1.657,,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2017-08-02,다산,24.9,6.9,154.0,7.5,42.4,,3.533,0.082,0.021,1.829,0.058,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2017-08-03,다산,25.8,7.0,161.0,7.7,31.5,,3.549,0.077,0.022,1.899,0.05,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-04,다산,27.0,7.4,168.0,9.0,21.9,5.9,3.584,0.072,0.026,1.925,0.034,27.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-05,다산,29.5,8.7,179.0,11.7,14.9,5.8,3.35,0.065,0.02,1.77,0.042,43.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-06,다산,29.8,8.9,181.0,12.5,11.5,5.4,3.102,0.058,0.017,1.823,0.039,61.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-07,다산,30.2,9.1,179.0,11.6,9.7,5.3,2.881,0.064,0.021,1.807,0.046,55.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-08,다산,28.8,8.6,178.0,9.8,7.5,4.8,3.054,0.063,0.016,1.991,0.049,37.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-09,다산,29.0,8.8,176.0,9.9,3.8,4.8,2.913,0.061,0.009,,0.033,40.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-10,다산,28.1,7.7,178.0,7.1,4.0,4.6,2.724,0.081,0.008,2.01,0.059,17.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-11,다산,27.9,7.3,187.0,6.0,5.1,4.9,2.721,0.09,0.009,2.005,0.071,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-12,다산,28.4,7.4,192.0,6.5,4.7,5.1,2.555,0.064,0.009,1.802,0.044,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-13,다산,28.1,7.4,195.0,6.9,4.6,4.9,2.452,0.066,0.01,1.723,0.044,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-14,다산,27.2,7.3,197.0,6.3,6.5,4.6,2.521,0.071,0.009,1.666,0.052,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-15,다산,26.8,7.4,204.0,6.5,7.6,4.3,2.527,0.068,0.007,1.756,0.05,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-16,다산,26.8,7.3,218.0,6.9,13.0,4.0,2.595,0.069,0.009,1.806,0.054,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-17,다산,26.1,7.3,210.0,7.5,13.2,3.3,2.656,0.072,0.011,1.828,0.066,9.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-18,다산,26.3,7.4,212.0,7.6,9.4,3.2,2.417,0.066,0.011,1.594,0.056,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-19,다산,26.2,7.4,214.0,7.9,8.4,3.6,2.477,0.069,0.01,1.634,0.054,15.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-20,다산,25.9,7.4,214.0,8.0,7.4,3.6,2.526,0.07,0.011,1.723,0.052,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-21,다산,25.5,7.4,210.0,8.1,7.8,3.7,2.523,0.075,0.011,1.835,0.057,15.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-22,다산,25.5,7.3,190.0,8.1,10.6,4.0,2.565,0.072,0.01,1.722,0.058,13.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-23,다산,26.1,7.4,187.0,8.2,10.2,3.9,2.584,0.076,0.014,1.716,0.061,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-24,다산,26.6,7.6,191.0,8.6,7.3,3.7,2.595,0.065,0.012,1.818,0.048,18.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-25,다산,27.1,7.8,196.0,8.9,6.3,3.7,2.608,0.06,0.012,1.843,0.042,21.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-26,다산,27.2,7.7,197.0,8.9,6.4,3.3,2.614,0.057,0.006,2.039,0.039,23.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
