,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2020-09-27,해평,21.9,7.5,222.0,9.2,35.2,,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-28,해평,21.8,7.6,220.0,9.3,34.9,,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-29,해평,21.4,7.6,221.0,9.3,36.1,3.6,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-30,해평,21.8,7.6,222.0,9.4,33.7,3.8,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-01,해평,22.0,7.6,221.0,9.4,33.2,3.6,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-02,해평,22.1,7.5,223.0,9.2,32.5,3.2,6.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-03,해평,21.7,7.4,226.0,8.9,32.3,3.4,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-04,해평,21.4,7.5,222.0,9.1,29.9,4.1,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-05,해평,20.4,7.5,227.0,9.1,26.1,3.8,6.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-06,해평,20.2,7.6,210.0,9.1,22.8,,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-10-07,해평,,,,,,,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-10-08,해평,20.4,7.5,191.0,9.0,22.5,,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-10-09,해평,19.8,7.5,196.0,9.0,19.9,,9.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-10,해평,20.0,7.4,197.0,8.9,18.5,,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-11,해평,20.1,7.6,199.0,9.2,16.8,,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-12,해평,19.7,7.5,202.0,8.9,15.7,,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-13,해평,19.5,7.7,204.0,9.1,14.4,4.3,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-14,해평,18.7,7.6,205.0,9.2,13.4,,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-15,해평,18.7,7.6,204.0,9.3,14.0,2.0,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-16,해평,18.3,7.6,207.0,9.5,15.5,2.1,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-17,해평,18.6,7.7,206.0,9.8,17.4,2.6,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-18,해평,18.5,7.8,200.0,9.9,17.4,,16.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-19,해평,18.5,8.0,194.0,10.4,17.0,,20.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-20,해평,18.6,8.0,195.0,10.2,16.5,3.5,18.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-21,해평,17.8,8.0,195.0,10.4,16.7,3.5,21.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-22,해평,17.6,7.9,198.0,10.6,16.2,3.6,20.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-23,해평,16.9,8.0,208.0,10.7,16.3,3.5,20.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-24,해평,15.8,8.1,210.0,11.1,16.3,3.3,23.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-25,해평,15.8,8.2,205.0,11.4,16.8,,26.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-26,해평,16.5,8.3,203.0,11.7,17.5,4.2,28.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-10-27,해평,,,,,,4.5,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-10-28,해평,,,,,,4.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-10-29,해평,16.0,8.3,207.0,,18.7,,30.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-30,해평,16.3,8.5,213.0,12.7,18.2,4.9,29.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-10-31,해평,15.6,8.5,210.0,11.9,19.0,4.8,32.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-01,해평,15.3,8.4,217.0,11.7,19.4,4.8,32.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-02,해평,15.2,8.4,222.0,11.8,19.6,,31.3,,,,,,,,,,,,,,,,ND
2020-11-03,해평,14.5,8.6,232.0,12.0,19.7,,28.4,,,,,,,,,,,,,,,,ND
2020-11-04,해평,13.3,8.6,232.0,12.0,19.5,3.0,27.1,,,,,,,,,,,,,,,,
2020-11-05,해평,13.4,8.7,238.0,12.3,18.8,2.9,23.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-06,해평,13.8,8.6,235.0,11.9,18.6,3.2,21.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-07,해평,13.9,8.5,237.0,11.7,17.8,3.2,16.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-08,해평,13.7,8.6,241.0,11.6,17.6,3.3,15.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-09,해평,12.8,8.5,245.0,11.6,16.5,3.1,14.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-10,해평,12.9,8.4,237.0,11.4,16.8,3.5,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-11,해평,12.8,8.4,242.0,11.2,15.5,3.2,9.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-12,해평,12.6,8.3,244.0,,15.2,3.2,8.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-13,해평,12.7,8.3,243.0,11.3,14.9,3.3,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-14,해평,12.8,8.2,247.0,11.3,14.6,3.5,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-15,해평,12.9,8.2,244.0,11.4,14.7,3.4,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-16,해평,12.7,8.2,248.0,11.6,13.3,3.4,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-11-17,해평,12.8,8.4,244.0,11.7,12.2,3.2,14.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-11-18,해평,13.1,8.4,246.0,11.5,12.6,3.1,18.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-19,해평,14.0,8.3,245.0,11.3,16.9,3.0,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-20,해평,13.0,8.3,241.0,11.4,19.3,3.2,27.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-21,해평,12.0,8.4,235.0,12.0,19.2,3.2,29.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-22,해평,12.0,8.6,239.0,12.3,14.3,3.1,40.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-23,해평,11.3,8.5,245.0,12.4,14.0,3.1,43.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-24,해평,11.1,8.7,241.0,12.8,14.0,3.1,51.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-25,해평,10.9,8.7,242.0,12.9,13.8,3.1,49.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-26,해평,10.9,8.7,245.0,13.3,13.1,3.0,46.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-27,해평,10.7,8.6,247.0,12.9,13.9,2.9,50.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-28,해평,9.7,8.5,251.0,12.9,13.3,2.9,43.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-29,해평,9.3,8.6,248.0,13.5,13.1,2.9,43.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-11-30,해평,8.8,8.5,252.0,13.9,13.1,2.9,44.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-01,해평,8.8,8.6,248.0,,13.0,3.0,50.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-02,해평,8.7,8.6,251.0,,12.3,2.9,47.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-03,해평,8.5,8.5,252.0,12.9,12.2,2.9,43.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-04,해평,8.0,8.5,257.0,13.0,11.9,2.9,41.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-05,해평,7.8,8.4,256.0,12.9,12.0,3.0,42.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-06,해평,7.7,8.4,257.0,12.9,11.7,3.0,38.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-07,해평,7.6,8.4,259.0,13.2,11.5,3.0,38.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-08,해평,7.2,8.5,261.0,13.2,11.4,2.9,34.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-09,해평,6.9,8.5,259.0,13.4,11.2,3.1,34.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-10,해평,7.3,8.6,261.0,13.4,11.0,3.2,32.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-11,해평,7.4,8.5,265.0,13.4,11.0,3.4,31.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-12-12,해평,7.4,8.5,274.0,13.3,11.1,3.4,29.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-12-13,해평,6.7,8.5,271.0,13.5,11.2,3.4,31.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-12-14,해평,5.6,8.4,274.0,13.5,11.2,3.3,30.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2020-12-15,해평,4.6,8.5,274.0,13.8,11.3,3.2,30.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-16,해평,4.1,8.5,277.0,14.1,10.8,3.2,31.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-17,해평,3.7,8.6,274.0,14.2,10.2,3.1,29.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-18,해평,3.8,8.6,278.0,14.3,10.0,3.1,31.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-19,해평,3.6,8.6,278.0,14.1,10.1,3.1,28.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-20,해평,3.0,8.6,280.0,14.2,10.0,3.1,26.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-21,해평,3.0,8.5,279.0,14.2,10.0,3.1,26.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-22,해평,3.1,8.5,279.0,14.3,9.5,3.1,25.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-23,해평,3.2,8.5,279.0,14.3,8.9,3.0,24.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-24,해평,3.4,8.4,282.0,14.1,8.8,2.8,24.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-25,해평,3.4,8.2,285.0,13.7,8.8,2.8,18.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-26,해평,2.9,8.2,283.0,13.8,9.0,2.8,19.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-27,해평,3.0,8.3,280.0,14.1,8.9,2.9,21.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-28,해평,3.2,8.3,277.0,14.3,8.8,3.1,22.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-29,해평,3.6,8.3,277.0,14.4,8.9,3.4,23.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-30,해평,3.1,8.2,279.0,14.0,9.0,3.4,24.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-12-31,해평,2.0,8.3,275.0,14.1,9.5,3.3,25.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-01,해평,1.9,8.5,277.0,14.3,9.3,3.3,27.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-02,해평,2.2,8.5,274.0,14.3,9.3,3.2,27.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-03,해평,1.8,8.5,275.0,14.4,9.1,3.3,28.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-04,해평,1.8,8.6,276.0,14.8,8.9,3.3,30.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-05,해평,2.2,8.6,282.0,15.4,8.8,3.1,26.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-06,해평,1.8,8.7,271.0,16.0,8.7,3.4,28.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-07,해평,1.4,8.7,269.0,16.0,8.5,3.3,31.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-08,해평,1.6,8.7,268.0,15.8,8.0,3.3,28.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-09,해평,2.0,8.8,271.0,16.4,7.9,3.2,25.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-10,해평,2.1,8.7,276.0,16.5,7.6,3.0,21.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-11,해평,1.9,8.9,271.0,17.5,7.4,3.1,27.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-12,해평,2.2,8.9,271.0,17.7,7.1,3.0,24.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-13,해평,2.6,8.8,272.0,17.5,7.1,2.9,22.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-14,해평,3.0,8.9,271.0,17.5,7.0,3.0,24.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-15,해평,3.2,8.9,271.0,17.1,6.9,3.1,28.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-16,해평,3.5,8.9,276.0,16.9,7.2,3.0,27.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-17,해평,3.0,8.8,279.0,16.0,7.1,3.0,25.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-18,해평,2.9,9.0,272.0,16.4,6.9,3.1,32.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-19,해평,2.9,9.1,266.0,15.8,7.1,3.2,32.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-20,해평,3.1,9.1,264.0,15.7,7.1,3.2,30.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-21,해평,3.6,9.1,263.0,15.2,7.1,3.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-22,해평,4.4,9.0,266.0,14.1,6.9,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-23,해평,4.6,9.1,260.0,13.7,6.9,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-24,해평,4.6,9.0,261.0,13.6,7.0,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-25,해평,4.7,9.0,259.0,13.9,7.1,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-26,해평,4.5,9.0,261.0,14.1,7.3,2.6,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-27,해평,4.6,9.0,262.0,14.3,7.4,2.6,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-28,해평,4.3,9.0,257.0,13.9,7.2,2.6,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-29,해평,3.0,8.8,261.0,13.5,6.9,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-30,해평,2.5,8.9,260.0,13.9,7.1,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-31,해평,3.1,8.9,262.0,14.0,7.0,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-01,해평,3.9,8.8,255.0,13.9,7.1,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-02,해평,3.6,8.6,260.0,14.3,6.8,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-03,해평,2.8,8.6,263.0,14.6,6.3,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-04,해평,2.8,8.6,263.0,,6.1,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-05,해평,3.0,8.7,266.0,16.0,5.8,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-06,해평,3.6,8.8,271.0,16.2,5.7,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-07,해평,4.2,8.8,275.0,16.4,5.8,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-08,해평,3.9,8.6,284.0,15.6,5.7,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-09,해평,3.7,8.5,294.0,14.4,5.1,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-10,해평,3.3,8.7,269.0,14.8,4.6,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-11,해평,3.7,8.7,273.0,15.0,4.3,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-12,해평,4.5,8.8,259.0,14.8,4.4,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-13,해평,5.1,8.8,260.0,14.4,4.2,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-14,해평,5.4,8.8,263.0,14.4,4.1,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-15,해평,5.5,8.6,267.0,13.5,4.4,2.6,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-16,해평,4.3,8.6,261.0,13.3,4.4,2.6,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-17,해평,3.2,8.4,264.0,13.3,4.2,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-18,해평,2.6,8.3,265.0,13.5,4.0,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-19,해평,3.1,8.5,263.0,13.6,3.9,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-20,해평,4.3,8.7,255.0,13.7,3.8,3.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-21,해평,5.4,8.6,264.0,13.5,3.8,3.2,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-22,해평,6.3,8.6,266.0,13.8,3.9,3.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-23,해평,5.9,8.7,261.0,13.8,3.9,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-24,해평,6.2,8.6,255.0,13.3,3.8,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-25,해평,5.4,8.6,256.0,13.3,3.9,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-26,해평,5.7,8.5,252.0,13.2,3.8,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-27,해평,6.1,8.3,257.0,13.1,4.0,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-28,해평,6.0,8.3,256.0,13.0,4.0,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-01,해평,6.1,8.2,256.0,12.9,4.2,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-02,해평,6.4,8.0,256.0,12.1,9.5,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-03,해평,6.0,8.2,245.0,12.4,7.7,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-04,해평,6.4,8.4,250.0,12.3,5.6,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-05,해평,7.2,8.6,252.0,12.4,5.1,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-06,해평,7.0,8.8,247.0,12.6,5.2,3.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-07,해평,6.7,8.8,251.0,12.7,4.9,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-08,해평,7.4,8.8,251.0,12.7,4.9,3.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-09,해평,7.8,8.9,246.0,12.7,4.9,3.3,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-10,해평,8.2,9.0,243.0,12.7,4.9,3.4,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
