³â/¿ù/ÀÏ,ÃøÁ¤¼Ò¸í_DAY,ÇöÀç¼öÀ§_DAY,À¯ÀÔ·®_DAY,Àú¼ö·®_DAY,°ø¿ë·®_DAY,ÃÑ¹æ·ù·®_DAY
2022-10-07,ÆÈ´ç´ï,25.070,387.632,213.960,30.040,345.548
2022-10-06,ÆÈ´ç´ï,24.970,550.184,210.320,33.680,533.448
2022-10-05,ÆÈ´ç´ï,24.930,870.616,208.880,35.120,942.016
2022-10-04,ÆÈ´ç´ï,25.100,1951.775,215.050,28.950,1859.540
2022-10-03,ÆÈ´ç´ï,24.880,478.936,207.080,36.920,588.150
2022-10-02,ÆÈ´ç´ï,25.140,256.294,216.520,27.480,247.798
2022-10-01,ÆÈ´ç´ï,25.120,179.203,215.790,28.210,174.991
2022-09-30,ÆÈ´ç´ï,25.110,200.975,215.420,28.580,179.829
2022-09-29,ÆÈ´ç´ï,25.060,191.374,213.590,30.410,195.540
2022-09-28,ÆÈ´ç´ï,25.070,159.327,213.960,30.040,146.700
2022-09-27,ÆÈ´ç´ï,25.040,203.223,212.860,31.140,232.703
2022-09-26,ÆÈ´ç´ï,25.110,167.008,215.420,28.580,205.354
2022-09-25,ÆÈ´ç´ï,25.200,179.338,218.730,25.270,187.915
2022-09-24,ÆÈ´ç´ï,25.230,172.755,219.840,24.160,147.224
2022-09-23,ÆÈ´ç´ï,25.150,205.494,216.890,27.110,214.024
2022-09-22,ÆÈ´ç´ï,25.170,174.031,217.630,26.370,165.327
2022-09-21,ÆÈ´ç´ï,25.150,239.999,216.890,27.110,201.908
2022-09-20,ÆÈ´ç´ï,25.060,440.921,213.590,30.410,440.921
2022-09-19,ÆÈ´ç´ï,25.060,520.943,213.590,30.410,508.293
2022-09-18,ÆÈ´ç´ï,25.030,617.814,212.500,31.500,596.830
2022-09-17,ÆÈ´ç´ï,24.980,627.637,210.690,33.310,673.955
2022-09-16,ÆÈ´ç´ï,25.090,648.867,214.690,29.310,627.803
2022-09-15,ÆÈ´ç´ï,25.040,629.298,212.860,31.140,629.298
2022-09-14,ÆÈ´ç´ï,25.040,690.600,212.860,31.140,632.023
2022-09-13,ÆÈ´ç´ï,24.900,0.000,207.800,36.200,0.000
2022-09-12,ÆÈ´ç´ï,24.760,973.483,202.470,41.530,973.506
2022-09-11,ÆÈ´ç´ï,24.760,0.000,202.470,41.530,0.000
2022-09-10,ÆÈ´ç´ï,24.800,1307.397,204.070,39.930,1288.936
2022-09-09,ÆÈ´ç´ï,24.760,1502.362,202.470,41.530,1506.966
2022-09-08,ÆÈ´ç´ï,24.770,2090.195,202.870,41.130,2062.521
2022-09-07,ÆÈ´ç´ï,24.710,3864.705,200.490,43.510,3873.848
2022-09-06,ÆÈ´ç´ï,24.730,10674.448,201.280,42.720,10561.948
2022-09-05,ÆÈ´ç´ï,24.480,0.000,191.560,52.440,0.000
2022-09-04,ÆÈ´ç´ï,24.480,4226.000,191.560,52.440,4311.316
2022-09-03,ÆÈ´ç´ï,24.480,1935.000,191.560,52.440,1949.118
2022-09-02,ÆÈ´ç´ï,24.480,1616.000,191.560,52.440,1705.099
2022-09-01,ÆÈ´ç´ï,24.890,1651.260,207.440,36.560,1680.427
2022-08-31,ÆÈ´ç´ï,24.480,1651.000,191.560,52.440,1680.427
2022-08-30,ÆÈ´ç´ï,24.920,1566.367,208.520,35.480,1553.946
2022-08-29,ÆÈ´ç´ï,24.890,572.272,207.440,36.560,635.004
2022-08-28,ÆÈ´ç´ï,25.040,547.548,212.860,31.140,551.761
2022-08-27,ÆÈ´ç´ï,25.050,566.188,213.230,30.770,536.779
2022-08-26,ÆÈ´ç´ï,24.980,0.000,210.690,33.310,0.000
2022-08-25,ÆÈ´ç´ï,24.940,966.350,209.240,34.760,1008.236
2022-08-24,ÆÈ´ç´ï,25.040,1437.367,212.860,31.140,1424.751
2022-08-23,ÆÈ´ç´ï,25.010,1527.135,211.770,32.230,1489.495
2022-08-22,ÆÈ´ç´ï,24.920,1783.517,208.520,35.480,1800.206
2022-08-21,ÆÈ´ç´ï,24.960,2122.490,209.960,34.040,2085.038
2022-08-20,ÆÈ´ç´ï,24.870,2874.603,206.730,37.270,2916.234
2022-08-19,ÆÈ´ç´ï,24.970,2216.992,210.320,33.680,2246.380
2022-08-18,ÆÈ´ç´ï,25.040,2286.899,212.860,31.140,2203.473
2022-08-17,ÆÈ´ç´ï,24.840,2523.393,205.650,38.350,2491.186
2022-08-16,ÆÈ´ç´ï,24.770,3989.584,202.870,41.130,3952.918
2022-08-15,ÆÈ´ç´ï,24.690,4358.088,199.700,44.300,4358.088
2022-08-14,ÆÈ´ç´ï,24.690,4727.496,199.700,44.300,4722.949
2022-08-13,ÆÈ´ç´ï,24.680,5292.128,199.310,44.690,5264.953
2022-08-12,ÆÈ´ç´ï,24.620,7230.616,196.960,47.040,7239.643
2022-08-11,ÆÈ´ç´ï,24.640,10508.740,197.740,46.260,10522.340
2022-08-10,ÆÈ´ç´ï,24.670,12390.578,198.920,45.080,12323.182
2022-08-09,ÆÈ´ç´ï,24.520,11877.532,193.090,50.910,12035.310
2022-08-08,ÆÈ´ç´ï,24.870,2945.578,206.730,37.270,2855.194
2022-08-07,ÆÈ´ç´ï,24.670,1616.222,198.920,45.080,1652.784
2022-08-06,ÆÈ´ç´ï,24.750,1499.541,202.080,41.920,1522.596
2022-08-05,ÆÈ´ç´ï,24.800,1121.982,204.070,39.930,1112.733
2022-08-04,ÆÈ´ç´ï,24.780,1792.799,203.270,40.730,1824.536
2022-08-03,ÆÈ´ç´ï,24.850,2900.979,206.010,37.990,2913.399
2022-08-02,ÆÈ´ç´ï,24.880,827.204,207.080,36.920,923.676
2022-08-01,ÆÈ´ç´ï,25.110,895.220,215.420,28.580,794.607
2022-07-31,ÆÈ´ç´ï,24.870,408.740,206.730,37.270,412.885
2022-07-30,ÆÈ´ç´ï,24.880,390.957,207.080,36.920,390.958
2022-07-29,ÆÈ´ç´ï,24.880,557.725,207.080,36.920,561.869
2022-07-28,ÆÈ´ç´ï,24.890,619.810,207.440,36.560,615.667
2022-07-27,ÆÈ´ç´ï,24.880,702.313,207.080,36.920,685.760
2022-07-26,ÆÈ´ç´ï,24.840,757.737,205.650,38.350,782.584
2022-07-25,ÆÈ´ç´ï,24.900,812.106,207.800,36.200,866.468
2022-07-24,ÆÈ´ç´ï,25.030,1094.420,212.500,31.500,1081.817
2022-07-23,ÆÈ´ç´ï,25.000,707.658,211.410,32.590,690.910
2022-07-22,ÆÈ´ç´ï,24.960,577.975,209.960,34.040,573.797
2022-07-21,ÆÈ´ç´ï,24.950,528.136,209.600,34.400,536.492
2022-07-20,ÆÈ´ç´ï,24.970,401.898,210.320,33.680,456.643
2022-07-19,ÆÈ´ç´ï,25.100,511.146,215.050,28.950,485.788
2022-07-18,ÆÈ´ç´ï,25.040,502.149,212.860,31.140,485.332
2022-07-17,ÆÈ´ç´ï,25.000,810.330,211.410,32.590,814.533
2022-07-16,ÆÈ´ç´ï,25.010,862.514,211.770,32.230,812.398
2022-07-15,ÆÈ´ç´ï,24.890,1393.679,207.440,36.560,1456.412
2022-07-14,ÆÈ´ç´ï,25.040,3306.211,212.860,31.140,3243.478
2022-07-13,ÆÈ´ç´ï,24.890,1483.064,207.440,36.560,1474.777
2022-07-12,ÆÈ´ç´ï,24.870,818.244,206.730,37.270,843.176
2022-07-11,ÆÈ´ç´ï,24.930,676.300,208.880,35.120,684.644
2022-07-10,ÆÈ´ç´ï,24.950,411.841,209.600,34.400,391.008
2022-07-09,ÆÈ´ç´ï,24.900,411.775,207.800,36.200,420.097
2022-07-08,ÆÈ´ç´ï,24.920,473.528,208.520,35.480,452.763
2022-07-07,ÆÈ´ç´ï,24.870,569.616,206.730,37.270,569.618
2022-07-06,ÆÈ´ç´ï,24.870,603.959,206.730,37.270,603.960
2022-07-05,ÆÈ´ç´ï,24.870,586.726,206.730,37.270,620.001
2022-07-04,ÆÈ´ç´ï,24.950,687.828,209.600,34.400,700.376
2022-07-03,ÆÈ´ç´ï,24.980,849.798,210.690,33.310,795.701
2022-07-02,ÆÈ´ç´ï,24.850,1210.971,206.010,37.990,1244.178
2022-07-01,ÆÈ´ç´ï,24.930,4245.178,208.880,35.120,4071.368
2022-06-30,ÆÈ´ç´ï,24.980,5924.000,210.690,33.310,6068.272
2022-06-29,ÆÈ´ç´ï,24.860,863.286,206.370,37.630,836.665
2022-06-28,ÆÈ´ç´ï,24.800,509.879,204.070,39.930,540.642
2022-06-27,ÆÈ´ç´ï,24.870,378.548,206.730,37.270,378.548
2022-06-26,ÆÈ´ç´ï,24.870,432.783,206.730,37.270,474.415
2022-06-25,ÆÈ´ç´ï,24.970,553.560,210.320,33.680,545.202
2022-06-24,ÆÈ´ç´ï,24.950,1561.672,209.600,34.400,1561.671
2022-06-23,ÆÈ´ç´ï,24.950,456.000,209.600,34.400,497.800
2022-06-22,ÆÈ´ç´ï,25.050,161.035,213.230,30.770,169.415
2022-06-21,ÆÈ´ç´ï,25.070,148.046,213.960,30.040,169.297
2022-06-20,ÆÈ´ç´ï,25.120,178.363,215.790,28.210,169.878
2022-06-19,ÆÈ´ç´ï,25.100,174.943,215.050,28.950,174.942
2022-06-18,ÆÈ´ç´ï,25.100,175.712,215.050,28.950,175.713
2022-06-17,ÆÈ´ç´ï,25.100,189.847,215.050,28.950,211.144
2022-06-16,ÆÈ´ç´ï,25.150,221.274,216.890,27.110,221.205
2022-06-15,ÆÈ´ç´ï,25.150,167.607,216.890,27.110,159.020
2022-06-14,ÆÈ´ç´ï,25.130,197.109,216.150,27.850,201.438
2022-06-13,ÆÈ´ç´ï,25.140,177.266,216.520,27.480,173.055
2022-06-12,ÆÈ´ç´ï,25.130,168.939,216.150,27.850,143.581
2022-06-11,ÆÈ´ç´ï,25.070,164.934,213.960,30.040,164.933
2022-06-10,ÆÈ´ç´ï,25.070,177.106,213.960,30.040,194.039
2022-06-09,ÆÈ´ç´ï,25.110,183.735,215.420,28.580,222.034
2022-06-08,ÆÈ´ç´ï,25.210,183.725,219.100,24.900,192.199
2022-06-07,ÆÈ´ç´ï,25.230,176.916,219.840,24.160,159.833
2022-06-06,ÆÈ´ç´ï,25.190,170.146,218.360,25.640,140.378
2022-06-05,ÆÈ´ç´ï,25.120,161.235,215.790,28.210,139.997
2022-06-04,ÆÈ´ç´ï,25.070,119.006,213.960,30.040,140.257
2022-06-03,ÆÈ´ç´ï,25.120,136.259,215.790,28.210,140.508
2022-06-02,ÆÈ´ç´ï,25.130,144.584,216.150,27.850,140.336
2022-06-01,ÆÈ´ç´ï,25.120,118.803,215.790,28.210,140.101
2022-05-31,ÆÈ´ç´ï,25.190,140.100,218.360,25.640,140.008
2022-05-30,ÆÈ´ç´ï,25.190,135.153,218.360,25.640,139.377
2022-05-29,ÆÈ´ç´ï,25.200,143.386,218.730,25.270,139.231
2022-05-28,ÆÈ´ç´ï,25.200,139.301,218.730,25.270,139.302
2022-05-27,ÆÈ´ç´ï,25.200,144.261,218.730,25.270,139.990
2022-05-26,ÆÈ´ç´ï,25.190,136.058,218.360,25.640,140.329
2022-05-25,ÆÈ´ç´ï,25.200,140.256,218.730,25.270,140.256
2022-05-24,ÆÈ´ç´ï,25.200,138.452,218.730,25.270,129.899
2022-05-23,ÆÈ´ç´ï,25.180,143.685,217.990,26.010,126.683
2022-05-22,ÆÈ´ç´ï,25.140,123.895,216.520,27.480,123.860
2022-05-21,ÆÈ´ç´ï,25.140,111.123,216.520,27.480,123.981
2022-05-20,ÆÈ´ç´ï,25.170,138.248,217.630,26.370,129.754
2022-05-19,ÆÈ´ç´ï,25.150,152.091,216.890,27.110,139.384
2022-05-18,ÆÈ´ç´ï,25.120,147.697,215.790,28.210,160.510
2022-05-17,ÆÈ´ç´ï,25.150,139.763,216.890,27.110,148.352
2022-05-16,ÆÈ´ç´ï,25.170,167.381,217.630,26.370,154.534
2022-05-15,ÆÈ´ç´ï,25.140,158.671,216.520,27.480,150.177
2022-05-14,ÆÈ´ç´ï,25.120,127.987,215.790,28.210,149.225
2022-05-13,ÆÈ´ç´ï,25.170,169.662,217.630,26.370,148.332
2022-05-12,ÆÈ´ç´ï,25.120,159.803,215.790,28.210,181.086
2022-05-11,ÆÈ´ç´ï,25.170,156.258,217.630,26.370,164.811
2022-05-10,ÆÈ´ç´ï,25.190,159.956,218.360,25.640,164.216
2022-05-09,ÆÈ´ç´ï,25.200,185.963,218.730,25.270,164.724
2022-05-08,ÆÈ´ç´ï,25.150,147.003,216.890,27.110,159.803
2022-05-07,ÆÈ´ç´ï,25.180,146.443,217.990,26.010,129.349
2022-05-06,ÆÈ´ç´ï,25.140,155.918,216.520,27.480,160.178
2022-05-05,ÆÈ´ç´ï,25.150,142.267,216.890,27.110,129.489
2022-05-04,ÆÈ´ç´ï,25.120,159.331,215.790,28.210,129.621
2022-05-03,ÆÈ´ç´ï,25.050,133.830,213.230,30.770,150.739
2022-05-02,ÆÈ´ç´ï,25.090,134.193,214.690,29.310,202.539
2022-05-01,ÆÈ´ç´ï,25.250,145.999,220.590,23.410,124.541
2022-04-30,ÆÈ´ç´ï,25.200,158.849,218.730,25.270,124.753
2022-04-29,ÆÈ´ç´ï,25.120,150.736,215.790,28.210,125.331
2022-04-28,ÆÈ´ç´ï,25.060,129.443,213.590,30.410,125.243
2022-04-27,ÆÈ´ç´ï,25.050,129.804,213.230,30.770,125.417
2022-04-26,ÆÈ´ç´ï,25.040,137.422,212.860,31.140,129.008
2022-04-25,ÆÈ´ç´ï,25.020,94.895,212.140,31.860,128.645
2022-04-24,ÆÈ´ç´ï,25.100,161.802,215.050,28.950,123.862
2022-04-23,ÆÈ´ç´ï,25.010,140.542,211.770,32.230,140.520
2022-04-22,ÆÈ´ç´ï,25.010,140.420,211.770,32.230,174.147
2022-04-21,ÆÈ´ç´ï,25.090,150.019,214.690,29.310,175.517
2022-04-20,ÆÈ´ç´ï,25.150,140.621,216.890,27.110,161.965
2022-04-19,ÆÈ´ç´ï,25.200,154.155,218.730,25.270,128.553
2022-04-18,ÆÈ´ç´ï,25.140,168.855,216.520,27.480,220.221
2022-04-17,ÆÈ´ç´ï,25.260,217.864,220.960,23.040,179.288
2022-04-16,ÆÈ´ç´ï,25.170,218.359,217.630,26.370,201.323
2022-04-15,ÆÈ´ç´ï,25.130,253.877,216.150,27.850,253.876
2022-04-14,ÆÈ´ç´ï,25.130,204.116,216.150,27.850,221.152
2022-04-13,ÆÈ´ç´ï,25.170,201.150,217.630,26.370,158.684
2022-04-12,ÆÈ´ç´ï,25.070,133.237,213.960,30.040,154.418
2022-04-11,ÆÈ´ç´ï,25.120,160.406,215.790,28.210,164.655
2022-04-10,ÆÈ´ç´ï,25.130,154.294,216.150,27.850,158.543
2022-04-09,ÆÈ´ç´ï,25.140,151.016,216.520,27.480,138.192
2022-04-08,ÆÈ´ç´ï,25.110,166.841,215.420,28.580,128.831
2022-04-07,ÆÈ´ç´ï,25.020,174.956,212.140,31.860,149.807
2022-04-06,ÆÈ´ç´ï,24.960,183.588,209.960,34.040,150.277
2022-04-05,ÆÈ´ç´ï,24.880,160.907,207.080,36.920,156.764
2022-04-04,ÆÈ´ç´ï,24.870,191.256,206.730,37.270,245.458
2022-04-03,ÆÈ´ç´ï,25.000,197.099,211.410,32.590,218.129
2022-04-02,ÆÈ´ç´ï,25.050,210.128,213.230,30.770,197.500
2022-04-01,ÆÈ´ç´ï,25.020,243.810,212.140,31.860,248.013
2022-03-31,ÆÈ´ç´ï,25.030,246.842,212.500,31.500,246.842
2022-03-30,ÆÈ´ç´ï,25.030,256.949,212.500,31.500,227.598
2022-03-29,ÆÈ´ç´ï,24.960,291.008,209.960,34.040,249.410
2022-03-28,ÆÈ´ç´ï,24.860,379.175,206.370,37.630,387.463
2022-03-27,ÆÈ´ç´ï,24.880,517.750,207.080,36.920,546.882
2022-03-26,ÆÈ´ç´ï,24.950,413.465,209.600,34.400,400.953
2022-03-25,ÆÈ´ç´ï,24.920,220.889,208.520,35.480,254.327
2022-03-24,ÆÈ´ç´ï,25.000,170.736,211.410,32.590,170.736
2022-03-23,ÆÈ´ç´ï,25.000,165.820,211.410,32.590,170.020
2022-03-22,ÆÈ´ç´ï,25.010,158.140,211.770,32.230,153.940
2022-03-21,ÆÈ´ç´ï,25.000,152.910,211.410,32.590,190.850
2022-03-20,ÆÈ´ç´ï,25.090,241.955,214.690,29.310,254.675
2022-03-19,ÆÈ´ç´ï,25.120,192.806,215.790,28.210,180.087
2022-03-18,ÆÈ´ç´ï,25.090,171.785,214.690,29.310,177.774
2022-03-17,ÆÈ´ç´ï,25.110,222.023,215.420,28.580,222.023
2022-03-16,ÆÈ´ç´ï,25.110,173.319,215.420,28.580,177.568
2022-03-15,ÆÈ´ç´ï,25.120,219.965,215.790,28.210,198.763
2022-03-14,ÆÈ´ç´ï,25.070,218.148,213.960,30.040,230.845
2022-03-13,ÆÈ´ç´ï,25.100,252.943,215.050,28.950,236.022
2022-03-12,ÆÈ´ç´ï,25.060,125.321,213.590,30.410,125.322
2022-03-11,ÆÈ´ç´ï,25.060,120.633,213.590,30.410,124.857
2022-03-10,ÆÈ´ç´ï,25.070,111.906,213.960,30.040,124.603
2022-03-09,ÆÈ´ç´ï,25.100,115.919,215.050,28.950,124.403
2022-03-08,ÆÈ´ç´ï,25.120,133.218,215.790,28.210,124.734
2022-03-07,ÆÈ´ç´ï,25.100,123.428,215.050,28.950,123.428
2022-03-06,ÆÈ´ç´ï,25.100,123.572,215.050,28.950,123.572
2022-03-05,ÆÈ´ç´ï,25.100,145.625,215.050,28.950,124.513
2022-03-04,ÆÈ´ç´ï,25.040,153.177,212.860,31.140,127.980
2022-03-03,ÆÈ´ç´ï,24.980,153.307,210.690,33.310,128.249
2022-03-02,ÆÈ´ç´ï,24.920,158.790,208.520,35.480,125.676
2022-03-01,ÆÈ´ç´ï,24.840,125.769,205.650,38.350,125.770
2022-02-28,ÆÈ´ç´ï,24.840,108.770,205.650,38.350,125.321
2022-02-27,ÆÈ´ç´ï,24.880,116.969,207.080,36.920,125.267
2022-02-26,ÆÈ´ç´ï,24.900,112.577,207.800,36.200,125.066
2022-02-25,ÆÈ´ç´ï,24.930,112.280,208.880,35.120,124.803
2022-02-24,ÆÈ´ç´ï,24.960,108.824,209.960,34.040,129.773
2022-02-23,ÆÈ´ç´ï,25.010,124.492,211.770,32.230,124.492
2022-02-22,ÆÈ´ç´ï,25.010,137.109,211.770,32.230,124.528
2022-02-21,ÆÈ´ç´ï,24.980,129.231,210.690,33.310,125.041
2022-02-20,ÆÈ´ç´ï,24.970,112.561,210.320,33.680,125.130
2022-02-19,ÆÈ´ç´ï,25.000,107.963,211.410,32.590,124.780
2022-02-18,ÆÈ´ç´ï,25.040,129.530,212.860,31.140,125.317
2022-02-17,ÆÈ´ç´ï,25.030,129.677,212.500,31.500,125.475
2022-02-16,ÆÈ´ç´ï,25.020,129.636,212.140,31.860,125.435
2022-02-15,ÆÈ´ç´ï,25.010,125.603,211.770,32.230,125.603
2022-02-14,ÆÈ´ç´ï,25.010,129.483,211.770,32.230,125.234
2022-02-13,ÆÈ´ç´ï,25.000,116.940,211.410,32.590,125.343
2022-02-12,ÆÈ´ç´ï,25.020,121.042,212.140,31.860,125.243
2022-02-11,ÆÈ´ç´ï,25.030,120.982,212.500,31.500,125.195
2022-02-10,ÆÈ´ç´ï,25.040,125.208,212.860,31.140,125.208
2022-02-09,ÆÈ´ç´ï,25.040,116.929,212.860,31.140,125.367
2022-02-08,ÆÈ´ç´ï,25.060,129.505,213.590,30.410,125.280
2022-02-07,ÆÈ´ç´ï,25.050,129.839,213.230,30.770,129.839
2022-02-06,ÆÈ´ç´ï,25.050,116.582,213.230,30.770,125.033
2022-02-05,ÆÈ´ç´ï,25.070,125.060,213.960,30.040,125.060
2022-02-04,ÆÈ´ç´ï,25.070,129.212,213.960,30.040,124.987
2022-02-03,ÆÈ´ç´ï,25.060,129.236,213.590,30.410,125.010
2022-02-02,ÆÈ´ç´ï,25.050,129.159,213.230,30.770,124.945
2022-02-01,ÆÈ´ç´ï,25.040,116.758,212.860,31.140,125.197
2022-01-31,ÆÈ´ç´ï,25.060,163.043,213.590,30.410,125.289
2022-01-30,ÆÈ´ç´ï,24.970,125.720,210.320,33.680,125.720
2022-01-29,ÆÈ´ç´ï,24.970,112.975,210.320,33.680,125.545
2022-01-28,ÆÈ´ç´ï,25.000,138.088,211.410,32.590,125.518
2022-01-27,ÆÈ´ç´ï,24.970,113.075,210.320,33.680,125.645
2022-01-26,ÆÈ´ç´ï,25.000,138.126,211.410,32.590,125.555
2022-01-25,ÆÈ´ç´ï,24.970,117.858,210.320,33.680,126.249
2022-01-24,ÆÈ´ç´ï,25.000,125.530,211.410,32.590,125.529
2022-01-23,ÆÈ´ç´ï,25.000,116.855,211.410,32.590,125.257
2022-01-22,ÆÈ´ç´ï,25.020,116.789,212.140,31.860,125.203
2022-01-21,ÆÈ´ç´ï,25.040,125.238,212.860,31.140,125.237
2022-01-20,ÆÈ´ç´ï,25.040,112.356,212.860,31.140,125.018
2022-01-19,ÆÈ´ç´ï,25.070,125.040,213.960,30.040,125.039
2022-01-18,ÆÈ´ç´ï,25.070,126.731,213.960,30.040,135.192
2022-01-17,ÆÈ´ç´ï,25.090,130.675,214.690,29.310,134.913
2022-01-16,ÆÈ´ç´ï,25.100,125.642,215.050,28.950,129.879
2022-01-15,ÆÈ´ç´ï,25.110,125.213,215.420,28.580,129.461
2022-01-14,ÆÈ´ç´ï,25.120,133.228,215.790,28.210,124.746
2022-01-13,ÆÈ´ç´ï,25.100,137.500,215.050,28.950,124.805
2022-01-12,ÆÈ´ç´ï,25.070,136.526,213.960,30.040,123.933
2022-01-11,ÆÈ´ç´ï,25.040,128.769,212.860,31.140,124.555
2022-01-10,ÆÈ´ç´ï,25.030,136.924,212.500,31.500,124.321
2022-01-09,ÆÈ´ç´ï,25.000,124.558,211.410,32.590,124.558
2022-01-08,ÆÈ´ç´ï,25.000,115.953,211.410,32.590,124.355
2022-01-07,ÆÈ´ç´ï,25.020,147.136,212.140,31.860,130.353
2022-01-06,ÆÈ´ç´ï,24.980,112.028,210.690,33.310,124.609
2022-01-05,ÆÈ´ç´ï,25.010,134.751,211.770,32.230,130.549
2022-01-04,ÆÈ´ç´ï,25.000,142.617,211.410,32.590,125.869
2022-01-03,ÆÈ´ç´ï,24.960,159.345,209.960,34.040,126.035
2022-01-02,ÆÈ´ç´ï,24.880,122.034,207.080,36.920,126.175
2022-01-01,ÆÈ´ç´ï,24.890,121.920,207.440,36.560,126.075
2023-12-31,ÆÈ´ç´ï, , , , , 
2023-12-30,ÆÈ´ç´ï, , , , , 
2023-12-29,ÆÈ´ç´ï, , , , , 
2023-12-28,ÆÈ´ç´ï, , , , , 
2023-12-27,ÆÈ´ç´ï, , , , , 
2023-12-26,ÆÈ´ç´ï, , , , , 
2023-12-25,ÆÈ´ç´ï, , , , , 
2023-12-24,ÆÈ´ç´ï, , , , , 
2023-12-23,ÆÈ´ç´ï, , , , , 
2023-12-22,ÆÈ´ç´ï, , , , , 
2023-12-21,ÆÈ´ç´ï, , , , , 
2023-12-20,ÆÈ´ç´ï, , , , , 
2023-12-19,ÆÈ´ç´ï, , , , , 
2023-12-18,ÆÈ´ç´ï, , , , , 
2023-12-17,ÆÈ´ç´ï, , , , , 
2023-12-16,ÆÈ´ç´ï, , , , , 
2023-12-15,ÆÈ´ç´ï, , , , , 
2023-12-14,ÆÈ´ç´ï, , , , , 
2023-12-13,ÆÈ´ç´ï, , , , , 
2023-12-12,ÆÈ´ç´ï, , , , , 
2023-12-11,ÆÈ´ç´ï, , , , , 
2023-12-10,ÆÈ´ç´ï, , , , , 
2023-12-09,ÆÈ´ç´ï, , , , , 
2023-12-08,ÆÈ´ç´ï, , , , , 
2023-12-07,ÆÈ´ç´ï, , , , , 
2023-12-06,ÆÈ´ç´ï, , , , , 
2023-12-05,ÆÈ´ç´ï, , , , , 
2023-12-04,ÆÈ´ç´ï, , , , , 
2023-12-03,ÆÈ´ç´ï, , , , , 
2023-12-02,ÆÈ´ç´ï, , , , , 
2023-12-01,ÆÈ´ç´ï, , , , , 
2023-11-30,ÆÈ´ç´ï, , , , , 
2023-11-29,ÆÈ´ç´ï, , , , , 
2023-11-28,ÆÈ´ç´ï, , , , , 
2023-11-27,ÆÈ´ç´ï, , , , , 
2023-11-26,ÆÈ´ç´ï, , , , , 
2023-11-25,ÆÈ´ç´ï, , , , , 
2023-11-24,ÆÈ´ç´ï, , , , , 
2023-11-23,ÆÈ´ç´ï, , , , , 
2023-11-22,ÆÈ´ç´ï, , , , , 
2023-11-21,ÆÈ´ç´ï, , , , , 
2023-11-20,ÆÈ´ç´ï, , , , , 
2023-11-19,ÆÈ´ç´ï, , , , , 
2023-11-18,ÆÈ´ç´ï, , , , , 
2023-11-17,ÆÈ´ç´ï, , , , , 
2023-11-16,ÆÈ´ç´ï, , , , , 
2023-11-15,ÆÈ´ç´ï, , , , , 
2023-11-14,ÆÈ´ç´ï, , , , , 
2023-11-13,ÆÈ´ç´ï, , , , , 
2023-11-12,ÆÈ´ç´ï, , , , , 
2023-11-11,ÆÈ´ç´ï, , , , , 
2023-11-10,ÆÈ´ç´ï, , , , , 
2023-11-09,ÆÈ´ç´ï, , , , , 
2023-11-08,ÆÈ´ç´ï, , , , , 
2023-11-07,ÆÈ´ç´ï, , , , , 
2023-11-06,ÆÈ´ç´ï, , , , , 
2023-11-05,ÆÈ´ç´ï, , , , , 
2023-11-04,ÆÈ´ç´ï, , , , , 
2023-11-03,ÆÈ´ç´ï, , , , , 
2023-11-02,ÆÈ´ç´ï, , , , , 
2023-11-01,ÆÈ´ç´ï, , , , , 
2023-10-31,ÆÈ´ç´ï, , , , , 
2023-10-30,ÆÈ´ç´ï, , , , , 
2023-10-29,ÆÈ´ç´ï, , , , , 
2023-10-28,ÆÈ´ç´ï, , , , , 
2023-10-27,ÆÈ´ç´ï, , , , , 
2023-10-26,ÆÈ´ç´ï, , , , , 
2023-10-25,ÆÈ´ç´ï, , , , , 
2023-10-24,ÆÈ´ç´ï, , , , , 
2023-10-23,ÆÈ´ç´ï, , , , , 
2023-10-22,ÆÈ´ç´ï, , , , , 
2023-10-21,ÆÈ´ç´ï, , , , , 
2023-10-20,ÆÈ´ç´ï, , , , , 
2023-10-19,ÆÈ´ç´ï, , , , , 
2023-10-18,ÆÈ´ç´ï, , , , , 
2023-10-17,ÆÈ´ç´ï, , , , , 
2023-10-16,ÆÈ´ç´ï, , , , , 
2023-10-15,ÆÈ´ç´ï, , , , , 
2023-10-14,ÆÈ´ç´ï, , , , , 
2023-10-13,ÆÈ´ç´ï, , , , , 
2023-10-12,ÆÈ´ç´ï, , , , , 
2023-10-11,ÆÈ´ç´ï, , , , , 
2023-10-10,ÆÈ´ç´ï, , , , , 
2023-10-09,ÆÈ´ç´ï, , , , , 
2023-10-08,ÆÈ´ç´ï, , , , , 
2023-10-07,ÆÈ´ç´ï, , , , , 
2023-10-06,ÆÈ´ç´ï, , , , , 
2023-10-05,ÆÈ´ç´ï, , , , , 
2023-10-04,ÆÈ´ç´ï, , , , , 
2023-10-03,ÆÈ´ç´ï, , , , , 
2023-10-02,ÆÈ´ç´ï, , , , , 
2023-10-01,ÆÈ´ç´ï, , , , , 
2023-09-30,ÆÈ´ç´ï, , , , , 
2023-09-29,ÆÈ´ç´ï, , , , , 
2023-09-28,ÆÈ´ç´ï, , , , , 
2023-09-27,ÆÈ´ç´ï, , , , , 
2023-09-26,ÆÈ´ç´ï, , , , , 
2023-09-25,ÆÈ´ç´ï, , , , , 
2023-09-24,ÆÈ´ç´ï, , , , , 
